"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"서초구","내곡동 (신원동) 25-9","방범","37.4350523107331","127.069639330591","1","2021-01-19"
"서초구","내곡동 (신원동) 2-1","방범","37.4353833532802","127.067055349906","1","2021-01-19"
"서초구","내곡동 (신원동) 9-26","방범","37.4354795312591","127.068989655348","1","2021-01-19"
"서초구","내곡동 6-6","방범","37.4356001073842","127.068287788203","1","2021-01-19"
"서초구","내곡동 6-6","방범","37.4356012411812","127.068263356842","1","2021-01-19"
"서초구","내곡동 6-6","방범","37.4356034732718","127.068275996326","1","2021-01-19"
"서초구","내곡동 6-6","방범","37.4356113070489","127.06828302422","1","2021-01-19"
"서초구","양재2동 525-1","방범","37.4373118617383","127.0635382666","1","2021-01-19"
"서초구","양재2동 420-2","방범","37.4423161678947","127.054818962819","1","2021-01-19"
"서초구","양재2동 420-2","방범","37.4423260211836","127.054818970007","1","2021-01-19"
"서초구","양재2동 411-3","방범","37.4429300416847","127.056726705951","1","2021-01-19"
"서초구","내곡동 (신원동) 177-2","방범","37.4436718330454","127.059062908962","1","2021-01-19"
"서초구","양재2동 419-15","방범","37.4437302748156","127.055163649701","1","2021-01-19"
"서초구","양재2동 (원지동) 378-1","방범","37.4441026990423","127.056784177621","1","2021-01-19"
"서초구","양재2동 (원지동) 378-1","방범","37.4441134449624","127.056790645622","1","2021-01-19"
"서초구","양재2동 (원지동) 378-1","방범","37.4441147950672","127.056777165188","1","2021-01-19"
"서초구","양재2동 (원지동) 378-1","방범","37.4441232953932","127.056796551204","1","2021-01-19"
"서초구","내곡동 (신원동) 195-1","방범","37.4460618531133","127.05812765874","1","2021-01-19"
"서초구","내곡동 (신원동) 220-1","방범","37.4463444061195","127.058626692558","1","2021-01-19"
"서초구","내곡동 (신원동) 220-1","방범","37.446347759336","127.058638491797","1","2021-01-19"
"서초구","내곡동 (신원동) 220-1","방범","37.446357162777","127.05864243131","1","2021-01-19"
"서초구","내곡동 (신원동) 251","방범","37.4472428039963","127.058087119538","1","2021-01-19"
"서초구","내곡동 (신원동) 251","방범","37.4472531042965","127.058088812753","1","2021-01-19"
"서초구","내곡동 (신원동) 251","방범","37.4472634051693","127.058089382486","1","2021-01-19"
"서초구","내곡동 (신원동) 274-1","방범","37.4486636390994","127.055562587382","1","2021-01-19"
"서초구","내곡동 (신원동) 274-1","방범","37.4486713368822","127.055547685029","1","2021-01-19"
"서초구","내곡동 (신원동) 274-1","방범","37.4486722553411","127.055576917181","1","2021-01-19"
"서초구","내곡동 (신원동) 346-5","방범","37.450239021624","127.057902054563","1","2021-01-19"
"서초구","내곡동 88-21","방범","37.452001180226","127.066924432798","1","2021-01-19"
"서초구","내곡동 88-21","방범","37.4520029631711","127.066939602613","1","2021-01-19"
"서초구","내곡동 88-21","방범","37.4520105886295","127.066919104202","1","2021-01-19"
"서초구","내곡동 92-12","방범","37.452352861936","127.066275427306","1","2021-01-19"
"서초구","내곡동 92-12","방범","37.4523598096169","127.066293161116","1","2021-01-19"
"서초구","내곡동 92-12","방범","37.4523600409457","127.066279959256","1","2021-01-19"
"서초구","내곡동 (신원동) 366-4","방범","37.4523838894344","127.055846710746","1","2021-01-19"
"서초구","내곡동 (신원동) 366-4","방범","37.4523915092949","127.055834076156","1","2021-01-19"
"서초구","내곡동 (신원동) 366-4","방범","37.4523993424825","127.05584391328","1","2021-01-19"
